HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,TravelGroupSize,Deck,Num,Side
Europa,True,55 Cancri e,23,False,0,0,0,0,0,True,1,B,73.0,P
Europa,True,55 Cancri e,27,False,0,0,0,0,0,True,1,D,74.0,P
Europa,True,55 Cancri e,38,False,0,0,0,0,0,True,1,B,74.0,P
Earth,True,PSO J318.5-22,38,False,0,0,0,0,0,True,1,G,405.0,S
Mars,False,TRAPPIST-1e,48,False,639,412,110,0,0,True,1,F,487.0,S
Mars,False,TRAPPIST-1e,25,False,1734,1,189,1,0,False,1,F,488.0,S
Earth,True,PSO J318.5-22,25,False,0,0,0,0,0,True,1,G,407.0,P
Mars,False,TRAPPIST-1e,24,False,737,37,1682,0,0,False,2,F,489.0,S
Mars,True,TRAPPIST-1e,69,False,0,0,0,0,0,True,2,F,489.0,S
Europa,False,55 Cancri e,20,False,0,646,0,0,1425,False,2,B,75.0,P
Europa,True,55 Cancri e,18,False,0,0,0,0,0,True,2,B,75.0,P
Earth,True,TRAPPIST-1e,28,False,0,0,0,0,0,False,1,G,409.0,P
Earth,False,PSO J318.5-22,23,False,0,9,292,35,349,True,1,E,152.0,P
Mars,False,TRAPPIST-1e,24,False,345,0,451,0,582,False,1,E,177.0,S
Europa,False,,44,False,0,1482,127,1555,1257,False,1,B,77.0,P
Mars,False,TRAPPIST-1e,29,False,834,0,28,117,41,False,1,E,153.0,P
Europa,False,55 Cancri e,6,False,0,0,0,0,0,True,2,B,97.0,S
Europa,False,TRAPPIST-1e,42,False,41,1912,0,1899,43,False,2,B,97.0,S
Earth,True,55 Cancri e,78,False,0,0,0,0,0,False,1,G,410.0,P
Earth,False,TRAPPIST-1e,36,False,548,179,24,0,77,False,1,F,491.0,S
Europa,False,55 Cancri e,37,False,0,100,0,1402,1462,False,2,,,
Europa,False,55 Cancri e,41,False,0,12809,2,2835,1514,True,2,A,20.0,P
Earth,False,TRAPPIST-1e,18,False,852,48,0,7,0,False,1,G,407.0,S
Mars,False,TRAPPIST-1e,62,False,1663,0,23,2,12,False,3,F,522.0,P
Mars,False,TRAPPIST-1e,0,False,0,0,0,0,0,True,3,F,522.0,P
Mars,False,TRAPPIST-1e,55,False,1281,0,7,1,0,False,3,F,522.0,P
Earth,True,TRAPPIST-1e,16,False,0,0,0,0,0,True,1,G,411.0,P
Earth,False,TRAPPIST-1e,32,False,238,156,3,2,324,False,1,F,523.0,P
Earth,False,TRAPPIST-1e,19,False,0,1124,4,0,0,True,3,F,492.0,S
Earth,False,55 Cancri e,7,False,0,0,0,0,0,True,3,G,408.0,S
Earth,False,55 Cancri e,4,False,0,0,0,0,0,True,3,G,408.0,S
Europa,True,TRAPPIST-1e,30,False,0,0,0,0,0,True,1,D,87.0,S
Europa,True,55 Cancri e,24,False,0,0,0,0,0,True,2,B,78.0,P
Europa,True,TRAPPIST-1e,34,False,0,0,0,0,0,True,2,B,78.0,P
Europa,True,TRAPPIST-1e,30,False,0,0,0,0,0,True,1,C,92.0,S
Mars,False,TRAPPIST-1e,3,False,0,0,0,0,0,True,4,F,525.0,P
Mars,True,TRAPPIST-1e,32,False,0,0,0,0,0,True,4,F,525.0,P
Mars,False,TRAPPIST-1e,55,False,403,0,922,0,0,True,4,F,525.0,P
Mars,True,TRAPPIST-1e,0,False,0,0,0,0,0,True,4,F,525.0,P
Europa,False,TRAPPIST-1e,51,False,0,1949,0,2549,39,False,1,,,
Earth,True,PSO J318.5-22,0,False,0,0,0,0,0,True,3,G,412.0,P
Earth,False,TRAPPIST-1e,21,False,882,0,0,0,0,False,3,G,412.0,P
Earth,False,TRAPPIST-1e,2,False,0,0,0,0,0,False,3,G,412.0,P
Earth,False,TRAPPIST-1e,19,False,194,44,0,549,1,False,1,E,178.0,S
Mars,True,TRAPPIST-1e,24,False,0,0,0,0,0,True,2,F,526.0,P
Mars,False,TRAPPIST-1e,20,False,2502,0,96,0,0,False,2,F,526.0,P
Europa,False,TRAPPIST-1e,42,False,2,3024,0,89,10,True,1,E,179.0,S
Mars,True,TRAPPIST-1e,17,False,0,0,0,0,0,True,2,F,527.0,P
Mars,False,TRAPPIST-1e,32,False,598,0,138,0,624,False,2,E,155.0,P
Earth,False,TRAPPIST-1e,28,False,145,8,557,0,74,True,1,G,414.0,P
Europa,True,55 Cancri e,21,False,0,0,0,0,0,True,2,C,93.0,S
Europa,True,55 Cancri e,56,True,0,0,0,0,0,True,2,C,93.0,S
Europa,True,55 Cancri e,28,False,0,0,0,0,0,True,1,C,90.0,P
Earth,False,TRAPPIST-1e,42,False,10,303,12,0,478,False,1,F,496.0,S
Earth,False,TRAPPIST-1e,18,False,1153,0,0,1409,195,False,1,F,498.0,S
Earth,False,TRAPPIST-1e,24,False,19,676,0,26,0,False,1,G,412.0,S
Earth,False,TRAPPIST-1e,20,False,496,20,16,0,254,False,2,E,156.0,P
Earth,False,TRAPPIST-1e,22,False,26,0,0,0,733,False,2,F,531.0,P
Earth,False,TRAPPIST-1e,22,False,98,0,46,641,0,False,1,G,415.0,P
Earth,True,PSO J318.5-22,21,False,0,0,0,0,0,False,1,G,417.0,P
Earth,False,TRAPPIST-1e,28,False,4,166,743,0,0,True,1,G,419.0,P
Europa,True,TRAPPIST-1e,26,False,0,0,0,0,0,True,5,C,91.0,P
Europa,True,55 Cancri e,50,False,0,0,0,0,0,True,5,C,91.0,P
Europa,False,TRAPPIST-1e,26,False,0,8150,0,3508,99,False,5,C,91.0,P
Europa,False,TRAPPIST-1e,30,True,0,632,0,673,2272,False,5,C,91.0,P
Europa,True,TRAPPIST-1e,29,False,0,0,0,0,0,True,5,C,91.0,P
Earth,False,TRAPPIST-1e,8,False,0,0,0,0,0,False,3,G,420.0,P
Earth,False,TRAPPIST-1e,45,False,406,148,285,0,0,False,3,G,420.0,P
Earth,True,PSO J318.5-22,35,False,0,0,0,0,0,True,3,G,420.0,P
Earth,False,PSO J318.5-22,18,False,9,419,0,201,7,False,2,F,499.0,S
Earth,False,TRAPPIST-1e,23,False,0,121,0,568,128,False,2,G,413.0,S
Mars,False,TRAPPIST-1e,29,True,803,0,0,58,0,False,2,D,75.0,P
Mars,False,TRAPPIST-1e,18,False,1102,9,2628,0,0,False,2,D,75.0,P
Earth,False,TRAPPIST-1e,28,False,804,2,13,0,62,False,1,G,421.0,P
Europa,True,TRAPPIST-1e,34,False,0,0,0,0,0,True,1,B,98.0,S
Mars,False,55 Cancri e,0,False,0,0,0,0,0,True,4,F,533.0,P
Mars,True,TRAPPIST-1e,4,False,0,0,0,0,0,True,4,F,533.0,P
Mars,False,TRAPPIST-1e,28,False,938,61,0,53,4,False,4,D,76.0,P
Mars,False,TRAPPIST-1e,8,False,0,0,0,0,0,True,4,F,533.0,P
Mars,False,TRAPPIST-1e,20,False,59,0,1646,1657,0,False,2,D,77.0,P
Mars,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,2,F,534.0,P
Mars,True,TRAPPIST-1e,25,False,0,0,0,0,0,True,2,F,500.0,S
,False,55 Cancri e,31,False,995,7,1213,0,687,False,2,F,500.0,S
Mars,False,TRAPPIST-1e,37,False,27,0,1131,0,1318,False,1,F,535.0,P
Earth,True,TRAPPIST-1e,21,False,0,0,0,0,0,False,1,,,
Mars,True,TRAPPIST-1e,24,False,0,0,0,0,0,True,1,F,536.0,P
Mars,True,TRAPPIST-1e,34,False,0,0,0,0,0,False,3,E,158.0,P
Mars,False,55 Cancri e,0,False,0,0,0,0,0,True,3,E,158.0,P
Mars,True,TRAPPIST-1e,25,False,0,0,0,0,0,False,3,E,158.0,P
Mars,True,55 Cancri e,43,False,0,0,0,0,0,True,1,D,88.0,S
Earth,False,TRAPPIST-1e,27,False,900,0,0,0,1,False,2,F,537.0,P
Earth,False,TRAPPIST-1e,45,False,10,16,801,73,0,False,2,F,537.0,P
Europa,True,TRAPPIST-1e,63,False,0,0,0,0,0,True,4,B,99.0,S
Europa,True,TRAPPIST-1e,17,False,0,0,0,0,0,True,4,B,99.0,S
Europa,False,55 Cancri e,35,False,0,1471,2,445,533,True,4,B,99.0,S
Europa,False,TRAPPIST-1e,12,False,0,0,0,0,0,True,4,B,99.0,S
Earth,True,PSO J318.5-22,27,False,0,0,0,0,0,True,1,G,416.0,S
Earth,True,TRAPPIST-1e,17,False,0,604,0,0,218,False,1,F,541.0,P
Earth,False,PSO J318.5-22,32,False,59,0,469,0,0,False,1,G,424.0,P
,True,TRAPPIST-1e,23,False,0,0,0,0,0,True,1,E,159.0,P
Earth,False,55 Cancri e,17,False,2000,0,0,0,0,False,1,F,504.0,S
Earth,False,55 Cancri e,34,False,492,0,13,55,0,False,1,F,505.0,S
Earth,False,TRAPPIST-1e,15,False,0,0,875,3,0,False,1,F,542.0,P
Earth,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,2,G,426.0,P
Earth,False,TRAPPIST-1e,22,False,0,1,271,0,1348,False,2,E,160.0,P
Earth,False,TRAPPIST-1e,19,False,232,0,479,0,5,False,1,F,543.0,P
Earth,False,PSO J318.5-22,40,False,0,228,5,454,1,False,1,F,544.0,P
Europa,True,55 Cancri e,25,False,0,0,0,0,0,True,2,A,21.0,P
Europa,False,55 Cancri e,51,False,0,6,0,2085,67,False,2,A,21.0,P
Earth,False,TRAPPIST-1e,22,False,91,6,0,17,693,False,1,G,427.0,P
Mars,True,55 Cancri e,50,False,0,0,0,0,0,True,1,F,545.0,P
Earth,False,55 Cancri e,26,False,0,0,0,0,0,False,1,G,428.0,P
Mars,True,TRAPPIST-1e,39,False,0,0,0,0,0,True,1,F,508.0,S
Mars,False,TRAPPIST-1e,18,False,1867,0,29,72,0,True,1,D,78.0,P
Earth,False,TRAPPIST-1e,22,False,0,0,137,671,0,False,1,G,419.0,S
Earth,False,TRAPPIST-1e,26,False,0,29,0,759,0,False,1,E,181.0,S
Earth,False,TRAPPIST-1e,19,False,0,0,0,0,1051,False,1,F,510.0,S
Earth,True,PSO J318.5-22,16,False,0,0,0,0,0,False,1,G,420.0,S
,False,TRAPPIST-1e,24,False,0,0,17,0,793,False,1,G,430.0,P
Earth,False,PSO J318.5-22,34,False,122,0,6,739,0,False,1,F,511.0,S
Europa,False,TRAPPIST-1e,55,False,0,815,1558,3,1334,True,5,C,95.0,S
Europa,False,TRAPPIST-1e,42,False,3,2174,0,10860,2564,False,5,C,95.0,S
Europa,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,5,C,95.0,S
Europa,False,55 Cancri e,28,False,0,3053,0,839,2153,True,5,C,95.0,S
Europa,True,55 Cancri e,26,False,0,0,0,0,0,True,5,C,95.0,S
Europa,False,55 Cancri e,33,False,0,286,1795,712,7041,False,1,B,80.0,P
Earth,False,TRAPPIST-1e,24,False,0,0,0,636,68,False,1,F,547.0,P
Earth,False,TRAPPIST-1e,23,False,490,313,0,6,0,False,1,G,421.0,S
Mars,False,TRAPPIST-1e,16,False,46,0,1994,0,677,False,1,D,79.0,P
Earth,True,TRAPPIST-1e,36,False,0,0,0,0,0,False,1,G,431.0,P
Europa,True,55 Cancri e,44,False,0,0,0,0,0,True,1,B,100.0,S
Earth,False,TRAPPIST-1e,22,False,0,0,670,0,32,True,1,F,513.0,S
Earth,True,TRAPPIST-1e,30,False,0,0,0,0,0,False,1,G,422.0,S
Earth,False,TRAPPIST-1e,20,False,0,27,1,686,1,False,1,F,514.0,S
Earth,False,TRAPPIST-1e,21,False,366,1136,795,132,0,False,1,F,549.0,P
Mars,False,TRAPPIST-1e,14,False,0,0,0,0,0,True,1,E,182.0,S
Earth,False,TRAPPIST-1e,27,False,0,0,0,2,1215,False,1,F,550.0,P
Earth,False,TRAPPIST-1e,19,False,1,4,0,750,3,False,2,F,515.0,S
Earth,True,TRAPPIST-1e,21,False,0,0,0,0,0,True,2,G,423.0,S
Mars,False,55 Cancri e,27,False,1722,4,937,0,0,False,1,F,551.0,P
Earth,False,55 Cancri e,13,False,0,0,0,4,811,True,1,F,552.0,P
Mars,True,PSO J318.5-22,71,False,0,0,0,0,0,True,1,E,183.0,S
Mars,True,TRAPPIST-1e,28,False,0,0,0,0,0,False,2,E,184.0,S
Mars,False,55 Cancri e,18,False,1874,0,260,0,0,False,2,E,184.0,S
Earth,False,55 Cancri e,23,False,29,34,1,2838,0,False,2,F,516.0,S
Earth,False,55 Cancri e,34,False,0,382,0,87,236,False,2,G,424.0,S
Earth,False,TRAPPIST-1e,20,False,4,790,0,15,0,False,1,G,432.0,P
Earth,False,55 Cancri e,17,False,0,33,0,56,708,False,1,F,554.0,P
Earth,False,PSO J318.5-22,21,False,970,0,213,8,86,False,1,F,555.0,P
Europa,False,TRAPPIST-1e,33,False,0,1554,3813,0,1435,True,1,C,97.0,S
Europa,False,55 Cancri e,34,False,3551,1284,1865,90,0,True,1,B,81.0,P
Europa,False,TRAPPIST-1e,51,False,0,302,0,1367,669,False,1,D,90.0,S
Earth,False,TRAPPIST-1e,21,False,0,680,0,10,0,True,1,F,517.0,S
Earth,True,TRAPPIST-1e,27,False,0,0,0,0,0,False,1,G,426.0,S
Earth,False,TRAPPIST-1e,31,False,880,0,0,8,0,False,1,G,434.0,P
Europa,False,TRAPPIST-1e,36,False,2,1297,0,4,0,True,1,A,32.0,S
Europa,False,TRAPPIST-1e,39,False,0,7116,0,13208,1515,False,1,B,83.0,P
Earth,False,TRAPPIST-1e,26,False,886,0,0,0,21,False,1,G,435.0,P
Earth,False,TRAPPIST-1e,51,False,0,1347,0,43,0,True,1,F,556.0,P
,False,TRAPPIST-1e,24,False,13,193,0,0,591,False,1,F,557.0,P
Earth,False,55 Cancri e,27,False,339,104,116,160,0,True,1,E,185.0,S
Earth,False,TRAPPIST-1e,31,False,0,243,1,559,0,False,1,F,558.0,P
Earth,False,TRAPPIST-1e,24,False,0,0,21,0,695,False,1,,,
Europa,False,TRAPPIST-1e,57,False,0,1514,0,72,1393,False,4,A,22.0,P
Europa,False,55 Cancri e,36,True,11,79,0,210,1895,False,4,A,22.0,P
Europa,False,TRAPPIST-1e,55,False,0,846,0,263,2024,False,4,A,22.0,P
Europa,True,55 Cancri e,27,False,0,0,0,0,0,False,4,A,22.0,P
Mars,False,TRAPPIST-1e,18,False,947,0,4,4,0,False,1,E,186.0,S
Mars,False,TRAPPIST-1e,27,False,1893,487,4,0,0,False,1,D,91.0,S
Europa,False,TRAPPIST-1e,50,False,0,2684,0,153,1751,False,1,C,94.0,P
Earth,False,TRAPPIST-1e,24,False,45,138,1,0,530,False,1,F,520.0,S
Earth,True,PSO J318.5-22,20,False,0,0,0,0,0,True,1,G,428.0,S
Earth,True,TRAPPIST-1e,24,False,0,0,0,0,0,True,1,G,437.0,P
Earth,False,TRAPPIST-1e,18,False,0,617,0,0,10,False,1,G,429.0,S
Earth,False,TRAPPIST-1e,44,False,1178,1,348,0,0,False,1,F,521.0,S
Europa,True,55 Cancri e,27,False,0,0,0,0,0,True,1,B,102.0,S
Europa,False,TRAPPIST-1e,58,False,1113,1650,0,194,510,True,2,B,103.0,S
Europa,True,PSO J318.5-22,29,False,0,0,0,0,0,True,2,B,103.0,S
Earth,False,PSO J318.5-22,23,False,3,548,37,0,12,True,1,F,522.0,S
Mars,True,TRAPPIST-1e,3,False,0,0,0,0,0,True,4,F,523.0,S
Mars,False,TRAPPIST-1e,0,False,0,0,0,0,0,True,4,F,523.0,S
Mars,False,,33,False,361,0,381,1622,0,False,4,F,523.0,S
Mars,False,TRAPPIST-1e,12,False,0,0,0,0,0,True,4,F,523.0,S
Europa,True,TRAPPIST-1e,44,False,0,0,0,0,0,True,1,B,105.0,S
Earth,True,TRAPPIST-1e,20,False,0,0,0,0,0,True,1,G,438.0,P
Earth,False,55 Cancri e,59,False,269,1776,0,0,12,False,1,F,561.0,P
Earth,False,TRAPPIST-1e,18,False,130,0,13,191,554,False,1,G,431.0,S
Europa,True,TRAPPIST-1e,72,False,0,0,0,0,0,True,1,B,106.0,S
Earth,False,PSO J318.5-22,23,False,171,2373,1,30,985,False,3,G,439.0,P
Earth,False,TRAPPIST-1e,11,False,0,0,0,0,0,False,3,G,439.0,P
Earth,True,TRAPPIST-1e,1,False,0,0,0,0,0,True,3,G,439.0,P
Earth,False,PSO J318.5-22,25,False,21,746,55,0,4,False,1,F,563.0,P
Mars,True,55 Cancri e,25,False,0,0,0,0,0,True,1,D,93.0,S
Europa,True,TRAPPIST-1e,24,False,0,0,0,0,0,True,2,C,99.0,S
Europa,False,TRAPPIST-1e,54,False,0,5876,0,0,914,True,2,C,99.0,S
Mars,True,55 Cancri e,17,False,0,0,0,0,0,True,2,F,564.0,P
Mars,False,TRAPPIST-1e,48,False,1200,0,38,48,0,False,2,F,564.0,P
Earth,False,TRAPPIST-1e,40,False,0,0,362,272,0,False,1,F,565.0,P
Earth,True,TRAPPIST-1e,2,False,0,0,0,0,0,False,1,G,440.0,P
Earth,False,TRAPPIST-1e,32,False,0,9,11,784,63,False,1,F,525.0,S
Earth,True,TRAPPIST-1e,15,False,0,0,0,0,0,True,1,G,432.0,S
,True,TRAPPIST-1e,52,False,0,0,0,0,0,True,3,G,433.0,S
Earth,False,TRAPPIST-1e,16,False,0,1115,0,1674,132,False,3,F,527.0,S
Earth,True,TRAPPIST-1e,16,False,0,0,0,0,0,True,3,G,433.0,S
Earth,True,55 Cancri e,16,False,0,0,0,0,0,True,2,G,435.0,S
Earth,False,55 Cancri e,6,False,0,0,0,0,0,False,2,G,435.0,S
Mars,False,TRAPPIST-1e,10,False,0,0,0,0,0,True,1,F,567.0,P
Mars,False,TRAPPIST-1e,27,True,1709,4,24,0,0,False,1,D,81.0,P
Europa,False,55 Cancri e,45,False,0,726,0,281,1257,True,2,C,100.0,S
Europa,False,TRAPPIST-1e,26,False,2381,1772,0,0,2618,False,2,C,100.0,S
Mars,False,TRAPPIST-1e,29,False,1049,0,0,0,0,False,1,E,187.0,S
Earth,True,PSO J318.5-22,38,False,0,0,0,0,0,True,1,G,442.0,P
Earth,False,TRAPPIST-1e,19,False,1,143,0,254,107,True,1,E,163.0,P
Mars,False,TRAPPIST-1e,43,False,471,0,133,2,692,False,1,E,164.0,P
Earth,False,TRAPPIST-1e,15,False,746,0,2,0,11,False,1,F,528.0,S
Mars,False,,31,False,1511,0,310,0,0,False,1,F,568.0,P
Mars,False,TRAPPIST-1e,52,False,758,0,356,5,0,False,1,F,569.0,P
Mars,True,TRAPPIST-1e,49,False,0,0,0,0,0,True,1,F,570.0,P
Earth,False,55 Cancri e,29,False,143,548,0,0,0,True,1,F,529.0,S
Earth,False,TRAPPIST-1e,18,False,600,0,0,179,11,True,1,F,571.0,P
Mars,True,,41,False,0,0,0,0,0,True,1,F,530.0,S
Earth,False,TRAPPIST-1e,9,False,0,0,0,0,0,False,3,G,444.0,P
Earth,True,PSO J318.5-22,27,False,0,0,0,0,0,False,3,G,444.0,P
Earth,False,TRAPPIST-1e,58,False,0,82,0,758,0,True,3,E,165.0,P
Earth,False,PSO J318.5-22,39,False,0,0,0,0,907,False,1,E,188.0,S
Earth,False,TRAPPIST-1e,13,False,911,1,0,74,0,False,1,E,166.0,P
Europa,True,55 Cancri e,36,False,0,0,0,0,0,True,1,B,85.0,P
Mars,False,55 Cancri e,23,False,253,0,0,888,0,False,1,F,572.0,P
Earth,True,PSO J318.5-22,24,False,0,0,0,0,0,True,1,G,446.0,P
Earth,False,TRAPPIST-1e,33,False,0,0,170,14,810,False,1,E,167.0,P
Earth,True,TRAPPIST-1e,18,False,0,0,0,0,0,False,3,G,438.0,S
Earth,True,TRAPPIST-1e,2,False,0,0,0,0,0,False,3,G,438.0,S
Earth,True,TRAPPIST-1e,0,False,0,0,0,0,0,True,3,G,438.0,S
Earth,False,TRAPPIST-1e,36,False,625,0,260,0,0,False,2,G,439.0,S
Earth,False,55 Cancri e,15,False,254,0,10,180,0,False,2,G,439.0,S
Earth,False,TRAPPIST-1e,31,False,91,756,0,0,12,True,1,E,168.0,P
Earth,False,TRAPPIST-1e,42,False,0,0,213,166,1209,True,1,E,189.0,S
Mars,False,TRAPPIST-1e,27,False,1502,1,0,0,0,False,1,F,532.0,S
Earth,False,TRAPPIST-1e,36,False,123,3,0,7,0,True,3,F,533.0,S
Earth,False,TRAPPIST-1e,0,False,0,0,0,0,0,False,3,G,442.0,S
Earth,True,TRAPPIST-1e,3,False,0,0,0,0,0,False,3,G,442.0,S
Earth,False,PSO J318.5-22,22,False,0,837,192,0,0,False,1,F,573.0,P
Earth,False,TRAPPIST-1e,56,False,0,1721,0,96,0,False,1,G,443.0,S
Earth,False,TRAPPIST-1e,23,False,0,0,0,757,0,False,1,G,444.0,S
Mars,False,TRAPPIST-1e,25,False,314,2,648,92,0,False,1,D,94.0,S
Earth,False,TRAPPIST-1e,29,False,3,0,3,0,697,False,3,F,575.0,P
Earth,False,TRAPPIST-1e,17,False,0,1195,31,0,0,False,3,F,575.0,P
Earth,False,TRAPPIST-1e,13,False,412,4,0,0,551,False,3,F,575.0,P
Mars,False,TRAPPIST-1e,35,False,2301,0,414,0,0,True,2,D,82.0,P
Mars,True,55 Cancri e,53,False,0,0,0,0,0,True,2,F,576.0,P
Earth,False,TRAPPIST-1e,24,False,14,702,0,0,0,False,1,F,578.0,P
Earth,True,TRAPPIST-1e,38,False,0,0,0,0,0,False,1,G,447.0,P
Europa,True,55 Cancri e,21,False,0,0,0,0,0,True,2,D,83.0,P
Europa,False,55 Cancri e,29,False,2,8,0,2864,155,False,2,D,83.0,P
Earth,False,TRAPPIST-1e,46,False,0,0,1661,52,8,True,1,G,448.0,P
Europa,True,TRAPPIST-1e,58,False,0,0,0,0,0,True,1,C,102.0,S
Earth,False,PSO J318.5-22,53,False,0,1,0,195,493,True,1,E,190.0,S
Earth,False,55 Cancri e,21,False,13,0,1098,64,1,False,1,F,535.0,S
Earth,True,PSO J318.5-22,27,False,0,0,0,0,0,False,1,G,449.0,P
Earth,True,TRAPPIST-1e,31,False,0,0,0,0,0,False,1,G,450.0,P
Europa,True,55 Cancri e,23,False,0,0,0,0,0,True,5,B,86.0,P
Europa,False,55 Cancri e,41,False,0,320,4333,1313,51,False,5,B,86.0,P
Europa,False,TRAPPIST-1e,29,False,3,933,0,674,731,False,5,B,86.0,P
Europa,False,55 Cancri e,54,False,0,37,0,4689,0,False,5,B,86.0,P
Europa,False,55 Cancri e,43,False,0,9923,660,10,266,True,5,B,86.0,P
Earth,True,PSO J318.5-22,36,False,0,0,0,0,0,True,1,G,446.0,S
Earth,False,TRAPPIST-1e,48,False,784,87,0,0,1,True,1,E,169.0,P
Europa,False,TRAPPIST-1e,34,False,10,5659,15,3,0,True,2,C,103.0,S
Europa,False,TRAPPIST-1e,42,False,0,802,0,2622,671,False,2,C,103.0,S
Earth,False,55 Cancri e,17,False,0,0,0,863,0,False,1,F,536.0,S
Earth,False,TRAPPIST-1e,22,False,0,0,0,0,1345,False,1,F,580.0,P
Europa,False,TRAPPIST-1e,37,False,6,437,0,54,3030,False,2,A,23.0,P
Europa,True,55 Cancri e,38,False,0,0,0,0,0,True,2,A,23.0,P
Earth,False,TRAPPIST-1e,21,False,3,0,0,881,0,False,2,G,447.0,S
,True,PSO J318.5-22,23,False,0,0,0,0,0,True,2,G,447.0,S
Europa,False,TRAPPIST-1e,27,False,1,767,0,13104,3657,False,1,B,87.0,P
Earth,False,TRAPPIST-1e,23,False,18,2595,0,0,122,True,1,F,581.0,P
Earth,False,TRAPPIST-1e,19,False,0,0,366,268,0,False,1,F,582.0,P
Mars,False,TRAPPIST-1e,28,False,948,0,64,170,0,False,1,D,95.0,S
Earth,False,TRAPPIST-1e,33,False,0,0,154,22,820,False,3,E,171.0,P
Earth,True,PSO J318.5-22,24,False,0,0,0,0,0,False,3,G,452.0,P
Earth,True,TRAPPIST-1e,0,False,0,0,0,0,0,True,3,G,452.0,P
Earth,True,TRAPPIST-1e,41,False,0,0,0,0,0,True,1,G,453.0,P
Earth,True,TRAPPIST-1e,19,False,0,0,0,0,0,False,1,G,454.0,P
Earth,False,TRAPPIST-1e,44,False,0,0,0,0,871,False,1,F,537.0,S
Mars,False,55 Cancri e,43,False,803,0,384,120,0,True,1,F,538.0,S
Earth,True,TRAPPIST-1e,14,False,0,0,0,0,0,True,1,G,449.0,S
,True,PSO J318.5-22,18,False,0,0,0,0,0,True,1,G,455.0,P
,False,TRAPPIST-1e,25,False,237,0,910,0,12,False,1,F,584.0,P
Mars,False,TRAPPIST-1e,0,False,0,0,0,0,0,True,3,F,585.0,P
Mars,True,55 Cancri e,4,False,0,0,0,0,0,True,3,F,585.0,P
Mars,False,TRAPPIST-1e,24,False,165,0,981,2,0,True,3,F,585.0,P
Earth,False,TRAPPIST-1e,38,False,77,169,0,0,470,False,1,F,586.0,P
Earth,True,TRAPPIST-1e,44,False,0,0,0,0,0,True,1,G,457.0,P
Earth,True,55 Cancri e,57,False,0,0,0,0,0,True,1,G,458.0,P
,True,55 Cancri e,3,False,0,0,0,0,0,True,5,G,450.0,S
Earth,True,TRAPPIST-1e,5,False,0,0,0,0,0,False,5,G,450.0,S
Earth,True,55 Cancri e,3,False,0,0,0,0,0,True,5,G,450.0,S
Earth,True,,18,False,0,0,0,0,0,True,5,G,450.0,S
,True,TRAPPIST-1e,8,False,0,0,0,0,0,False,5,G,450.0,S
Mars,True,TRAPPIST-1e,21,False,0,0,0,0,0,True,1,F,587.0,P
Europa,True,55 Cancri e,35,False,0,0,0,0,0,True,1,C,104.0,S
Mars,True,TRAPPIST-1e,47,False,0,0,0,0,0,True,1,F,539.0,S
Europa,False,55 Cancri e,28,False,1581,213,0,18,3051,False,2,C,96.0,P
Europa,False,TRAPPIST-1e,49,False,20,6807,174,3538,2473,False,2,C,96.0,P
Europa,False,TRAPPIST-1e,23,False,0,824,0,495,1479,True,2,D,86.0,P
Europa,False,TRAPPIST-1e,19,False,0,1,0,2085,55,False,2,D,86.0,P
Earth,False,TRAPPIST-1e,34,False,0,250,23,0,514,False,1,E,173.0,P
Europa,False,TRAPPIST-1e,40,True,0,11,0,2205,1295,True,1,C,105.0,S
Europa,False,55 Cancri e,26,True,0,186,0,548,5058,False,1,A,24.0,P
Earth,False,PSO J318.5-22,23,False,0,0,0,3,1919,False,1,F,588.0,P
Mars,False,TRAPPIST-1e,22,False,0,0,0,0,0,False,1,E,174.0,P
Europa,False,TRAPPIST-1e,51,False,1,3935,0,146,0,True,1,C,107.0,S
Earth,False,55 Cancri e,44,False,672,0,0,0,20,False,1,F,540.0,S
Mars,False,TRAPPIST-1e,50,False,357,0,657,0,0,False,1,E,175.0,P
Earth,True,TRAPPIST-1e,28,False,0,0,0,0,0,True,1,G,452.0,S
Earth,True,TRAPPIST-1e,13,False,0,0,0,0,0,True,1,G,464.0,P
Earth,False,,21,False,33,126,0,461,0,False,1,G,465.0,P
Earth,False,TRAPPIST-1e,20,False,56,757,111,0,0,True,1,F,544.0,S
Earth,False,55 Cancri e,14,False,0,0,14,692,809,False,1,F,591.0,P
Europa,False,55 Cancri e,38,False,0,896,0,0,4168,False,1,C,108.0,S
Earth,False,PSO J318.5-22,29,False,631,0,0,40,0,False,1,F,545.0,S
Europa,True,TRAPPIST-1e,36,False,0,0,0,0,0,True,3,C,109.0,S
Europa,True,TRAPPIST-1e,16,False,0,0,0,0,0,True,3,C,109.0,S
Europa,True,TRAPPIST-1e,40,False,0,0,0,0,0,True,3,C,109.0,S
Europa,True,55 Cancri e,27,False,0,0,0,0,0,True,1,C,98.0,P
Earth,False,PSO J318.5-22,18,False,154,22,77,1053,0,True,1,F,546.0,S
Earth,False,TRAPPIST-1e,17,False,5,756,0,0,0,True,1,F,547.0,S
Mars,True,TRAPPIST-1e,32,False,0,0,0,0,0,True,1,E,193.0,S
